mode,load_profile_name,bridge_type,k,issue_time,scenario_id,scenario_weight,medoid_type,raw_scenario_id
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 05:00:00,2,0.13,dct_risk_tail,178
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 05:00:00,3,0.206,typical,496
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 05:00:00,4,0.554,typical,232
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 06:00:00,0,0.064,high_netload_tail,1
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 06:00:00,1,0.336,low_pv_shortfall_tail,366
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 06:00:00,2,0.39,dct_risk_tail,29
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 06:00:00,3,0.12,typical,46
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 06:00:00,4,0.09,typical,387
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 07:00:00,0,0.038,high_netload_tail,44
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 07:00:00,1,0.666,low_pv_shortfall_tail,31
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 07:00:00,2,0.072,dct_risk_tail,473
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 07:00:00,3,0.114,typical,28
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 07:00:00,4,0.11,typical,100
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 08:00:00,0,0.054,high_netload_tail,74
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 08:00:00,1,0.216,low_pv_shortfall_tail,13
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 08:00:00,2,0.162,dct_risk_tail,124
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 08:00:00,3,0.09,typical,84
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 08:00:00,4,0.478,typical,392
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 09:00:00,0,0.072,high_netload_tail,127
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 09:00:00,1,0.022,low_pv_shortfall_tail,300
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 09:00:00,2,0.128,dct_risk_tail,203
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 09:00:00,3,0.048,typical,496
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 09:00:00,4,0.73,typical,209
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 10:00:00,0,0.532,high_netload_tail,404
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 10:00:00,1,0.176,low_pv_shortfall_tail,321
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 10:00:00,2,0.016,dct_risk_tail,397
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 10:00:00,3,0.184,typical,496
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 10:00:00,4,0.092,typical,299
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 11:00:00,0,0.266,high_netload_tail,8
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 11:00:00,1,0.014,low_pv_shortfall_tail,381
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 11:00:00,2,0.062,dct_risk_tail,95
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 11:00:00,3,0.066,typical,475
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 11:00:00,4,0.592,typical,338
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 12:00:00,0,0.404,high_netload_tail,120
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 12:00:00,1,0.08,low_pv_shortfall_tail,116
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 12:00:00,2,0.108,dct_risk_tail,306
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 12:00:00,3,0.228,typical,496
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 12:00:00,4,0.18,typical,481
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 13:00:00,0,0.01,high_netload_tail,342
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 13:00:00,1,0.092,low_pv_shortfall_tail,271
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 13:00:00,2,0.16,dct_risk_tail,69
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 13:00:00,3,0.272,typical,496
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 13:00:00,4,0.466,typical,481
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 14:00:00,0,0.042,high_netload_tail,460
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 14:00:00,1,0.052,low_pv_shortfall_tail,278
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 14:00:00,2,0.078,dct_risk_tail,340
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 14:00:00,3,0.326,typical,496
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 14:00:00,4,0.502,typical,481
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 15:00:00,0,0.278,high_netload_tail,0
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 15:00:00,1,0.024,low_pv_shortfall_tail,334
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 15:00:00,2,0.24,dct_risk_tail,499
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 15:00:00,3,0.286,typical,495
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 15:00:00,4,0.172,typical,494
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 16:00:00,0,0.222,high_netload_tail,0
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 16:00:00,1,0.054,low_pv_shortfall_tail,110
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 16:00:00,2,0.316,dct_risk_tail,499
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 16:00:00,3,0.26,typical,495
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 16:00:00,4,0.148,typical,494
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 17:00:00,0,0.378,high_netload_tail,0
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 17:00:00,1,0.058,low_pv_shortfall_tail,180
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 17:00:00,2,0.258,dct_risk_tail,499
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 17:00:00,3,0.13,typical,495
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 17:00:00,4,0.176,typical,494
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 18:00:00,0,0.166,high_netload_tail,0
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 18:00:00,1,0.014,low_pv_shortfall_tail,96
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 18:00:00,2,0.368,dct_risk_tail,499
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 18:00:00,3,0.076,typical,495
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 18:00:00,4,0.376,typical,494
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 19:00:00,0,0.128,high_netload_tail,0
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 19:00:00,1,0.08,low_pv_shortfall_tail,156
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 19:00:00,2,0.08,dct_risk_tail,499
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 19:00:00,3,0.13,typical,495
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 19:00:00,4,0.582,typical,494
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 20:00:00,0,0.368,high_netload_tail,0
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 20:00:00,1,0.104,low_pv_shortfall_tail,473
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 20:00:00,2,0.074,dct_risk_tail,499
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 20:00:00,3,0.106,typical,495
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 20:00:00,4,0.348,typical,494
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 21:00:00,0,0.196,high_netload_tail,0
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 21:00:00,1,0.036,low_pv_shortfall_tail,162
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 21:00:00,2,0.23,dct_risk_tail,499
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 21:00:00,3,0.05,typical,495
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 21:00:00,4,0.488,typical,494
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 22:00:00,0,0.278,high_netload_tail,0
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 22:00:00,1,0.1,low_pv_shortfall_tail,245
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 22:00:00,2,0.106,dct_risk_tail,499
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 22:00:00,3,0.214,typical,495
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 22:00:00,4,0.302,typical,494
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 23:00:00,0,0.406,high_netload_tail,0
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 23:00:00,1,0.044,low_pv_shortfall_tail,11
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 23:00:00,2,0.434,dct_risk_tail,499
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 23:00:00,3,0.094,typical,495
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-02 23:00:00,4,0.022,typical,494
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 00:00:00,0,0.352,high_netload_tail,0
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 00:00:00,1,0.062,low_pv_shortfall_tail,485
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 00:00:00,2,0.148,dct_risk_tail,499
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 00:00:00,3,0.096,typical,495
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 00:00:00,4,0.342,typical,494
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 01:00:00,0,0.048,high_netload_tail,0
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 01:00:00,1,0.02,low_pv_shortfall_tail,113
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 01:00:00,2,0.294,dct_risk_tail,499
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 01:00:00,3,0.26,typical,495
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 01:00:00,4,0.378,typical,494
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 02:00:00,0,0.158,high_netload_tail,0
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 02:00:00,1,0.016,low_pv_shortfall_tail,372
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 02:00:00,2,0.056,dct_risk_tail,499
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 02:00:00,3,0.21,typical,495
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 02:00:00,4,0.56,typical,494
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 03:00:00,0,0.494,high_netload_tail,0
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 03:00:00,1,0.032,low_pv_shortfall_tail,87
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 03:00:00,2,0.106,dct_risk_tail,499
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 03:00:00,3,0.214,typical,495
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 03:00:00,4,0.154,typical,494
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 04:00:00,0,0.116,high_netload_tail,0
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 04:00:00,1,0.016,low_pv_shortfall_tail,385
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 04:00:00,2,0.32,dct_risk_tail,499
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 04:00:00,3,0.356,typical,495
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 04:00:00,4,0.192,typical,494
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 05:00:00,0,0.024,high_netload_tail,0
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 05:00:00,1,0.048,low_pv_shortfall_tail,379
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 05:00:00,2,0.2,dct_risk_tail,499
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 05:00:00,3,0.446,typical,495
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 05:00:00,4,0.282,typical,494
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 06:00:00,0,0.254,high_netload_tail,0
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 06:00:00,1,0.05,low_pv_shortfall_tail,318
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 06:00:00,2,0.234,dct_risk_tail,499
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 06:00:00,3,0.43,typical,495
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 06:00:00,4,0.032,typical,494
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 07:00:00,0,0.496,high_netload_tail,0
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 07:00:00,1,0.032,low_pv_shortfall_tail,70
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 07:00:00,2,0.242,dct_risk_tail,499
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 07:00:00,3,0.18,typical,495
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 07:00:00,4,0.05,typical,494
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 08:00:00,0,0.338,high_netload_tail,42
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 08:00:00,1,0.02,low_pv_shortfall_tail,301
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 08:00:00,2,0.26,dct_risk_tail,39
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 08:00:00,3,0.07,typical,0
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 08:00:00,4,0.312,typical,325
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 09:00:00,0,0.004,high_netload_tail,497
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 09:00:00,1,0.066,low_pv_shortfall_tail,216
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 09:00:00,2,0.028,dct_risk_tail,186
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 09:00:00,3,0.446,typical,383
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 09:00:00,4,0.456,typical,74
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 10:00:00,0,0.082,high_netload_tail,23
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 10:00:00,1,0.122,low_pv_shortfall_tail,327
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 10:00:00,2,0.062,dct_risk_tail,31
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 10:00:00,3,0.342,typical,102
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 10:00:00,4,0.392,typical,225
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 11:00:00,0,0.056,high_netload_tail,39
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 11:00:00,1,0.014,low_pv_shortfall_tail,362
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 11:00:00,2,0.038,dct_risk_tail,149
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 11:00:00,3,0.278,typical,42
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 11:00:00,4,0.614,typical,40
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 12:00:00,0,0.364,high_netload_tail,0
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 12:00:00,1,0.054,low_pv_shortfall_tail,41
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 12:00:00,2,0.022,dct_risk_tail,349
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 12:00:00,3,0.514,typical,300
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 12:00:00,4,0.046,typical,412
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 13:00:00,0,0.268,high_netload_tail,57
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 13:00:00,1,0.026,low_pv_shortfall_tail,354
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 13:00:00,2,0.032,dct_risk_tail,192
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 13:00:00,3,0.534,typical,324
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 13:00:00,4,0.14,typical,295
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 14:00:00,0,0.714,high_netload_tail,27
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 14:00:00,1,0.024,low_pv_shortfall_tail,111
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 14:00:00,2,0.016,dct_risk_tail,456
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 14:00:00,3,0.094,typical,436
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 14:00:00,4,0.152,typical,22
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 15:00:00,0,0.146,high_netload_tail,34
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 15:00:00,1,0.13,low_pv_shortfall_tail,290
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 15:00:00,2,0.012,dct_risk_tail,232
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 15:00:00,3,0.332,typical,107
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 15:00:00,4,0.38,typical,32
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 16:00:00,0,0.242,high_netload_tail,2
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 16:00:00,1,0.052,low_pv_shortfall_tail,417
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 16:00:00,2,0.014,dct_risk_tail,297
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 16:00:00,3,0.454,typical,322
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 16:00:00,4,0.238,typical,54
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 17:00:00,0,0.088,high_netload_tail,494
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 17:00:00,1,0.042,low_pv_shortfall_tail,390
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 17:00:00,2,0.006,dct_risk_tail,370
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 17:00:00,3,0.046,typical,21
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 17:00:00,4,0.818,typical,450
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 18:00:00,0,0.03,high_netload_tail,2
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 18:00:00,1,0.058,low_pv_shortfall_tail,399
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 18:00:00,2,0.048,dct_risk_tail,426
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 18:00:00,3,0.668,typical,19
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 18:00:00,4,0.196,typical,456
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 19:00:00,0,0.138,high_netload_tail,21
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 19:00:00,1,0.038,low_pv_shortfall_tail,29
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 19:00:00,2,0.008,dct_risk_tail,160
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 19:00:00,3,0.75,typical,55
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 19:00:00,4,0.066,typical,39
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 20:00:00,0,0.034,high_netload_tail,81
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 20:00:00,1,0.08,low_pv_shortfall_tail,142
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 20:00:00,2,0.028,dct_risk_tail,387
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 20:00:00,3,0.65,typical,18
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 20:00:00,4,0.208,typical,21
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 21:00:00,0,0.108,high_netload_tail,31
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 21:00:00,1,0.056,low_pv_shortfall_tail,20
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 21:00:00,2,0.056,dct_risk_tail,152
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 21:00:00,3,0.752,typical,496
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 21:00:00,4,0.028,typical,29
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 22:00:00,0,0.076,high_netload_tail,1
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 22:00:00,1,0.052,low_pv_shortfall_tail,117
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 22:00:00,2,0.012,dct_risk_tail,381
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 22:00:00,3,0.312,typical,494
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 22:00:00,4,0.548,typical,449
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 23:00:00,0,0.122,high_netload_tail,475
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 23:00:00,1,0.008,low_pv_shortfall_tail,291
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 23:00:00,2,0.028,dct_risk_tail,63
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 23:00:00,3,0.562,typical,470
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-03 23:00:00,4,0.28,typical,16
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-04 00:00:00,0,0.028,high_netload_tail,425
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-04 00:00:00,1,0.032,low_pv_shortfall_tail,396
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-04 00:00:00,2,0.03,dct_risk_tail,268
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-04 00:00:00,3,0.188,typical,496
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-04 00:00:00,4,0.722,typical,421
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-04 01:00:00,0,0.062,high_netload_tail,39
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-04 01:00:00,1,0.156,low_pv_shortfall_tail,9
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-04 01:00:00,2,0.058,dct_risk_tail,395
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-04 01:00:00,3,0.384,typical,0
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-04 01:00:00,4,0.34,typical,379
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-04 02:00:00,0,0.088,high_netload_tail,50
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-04 02:00:00,1,0.02,low_pv_shortfall_tail,47
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-04 02:00:00,2,0.044,dct_risk_tail,451
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-04 02:00:00,3,0.608,typical,496
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-04 02:00:00,4,0.24,typical,499
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-04 03:00:00,0,0.058,high_netload_tail,39
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-04 03:00:00,1,0.108,low_pv_shortfall_tail,374
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-04 03:00:00,2,0.03,dct_risk_tail,433
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-04 03:00:00,3,0.068,typical,0
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-04 03:00:00,4,0.736,typical,446
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-04 04:00:00,0,0.07,high_netload_tail,443
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-04 04:00:00,1,0.036,low_pv_shortfall_tail,342
